id,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,date_of_birth,soc_sec_id
r3842,lachlan,,59,liverpool street,,moorooka,3756,qld,19120804,6023659
r3843,reece,miels,75,woronora street,wandearah,leslie vale,3101,nsw,19410117,4643316
r3844,jackson,eglinton,840,fowles street,mountv iew,burleigh heads,2830,sa,19830807,2932837
r3845,molly,dudley,,yolla place,hamilton,cleveland,4006,wa,19710811,4887816
r3846,talissa,matoga,13,currong street,glen quoin,mirrabooka,6401,vic,19831230,5562808
r3847,ned,george,4,colborne place,rosdeale,marygorough,2226,wa,19290715,5389901
r3848,samuel,webb,16,tourist c aravn park,balala dplace,osborne park,5032,vic,19401203,9777818
r3849,,morrion,42,parnell place,,davistown,2580,nsw,19620915,6017868
r3850,jack,,2,eaglemont retreat,hopetoun quays,scarborough,5045,qld,19390818,2970882
r3851,jake,madigan,50,,panagni,port pirie,2360,nsw,19110414,5751461
r3852,noah,sounness,18,leist street,moondani,seaforth,0832,qld,19900129,6693616
r3853,amelia,kochiwama,44,antares rcescent,telope a park,benwpa,7017,nsw,19000626,2398260
r3854,tina,stubbs,417,barwell place,,cromer heights,3869,nsw,19030715,1274999
r3855,madeleine,bibb,22,henty srteet,walea,nambour,4500,tas,19970902,9875423
r3856,toby,garran,8,mcguiness place,the tips,miami,3125,qld,19520817,8221456
r3857,sean,mattyews,19,,marandyvale,bunbury,5051,sa,19520805,2832579
r3858,louise,breheny,13,hawker street,,woodcroft,2165,sa,19460104,3854020
r3859,zachary,,14,teakle place,the bowery,yarram,2299,sa,19100817,4968103
r3860,dayna,rocca,49,goodwin street,,sunshine beach,4070,qld,19290208,7904154
r3861,carla,chraplewski,4,myall street,kyree,leichhardt,6726,vic,19311129,3589898
r3862,ryan,milburn,1041,rogers street,locn 1383,rostrevor,2065,wa,19760702,3069200
r3863,samantha,moskwa,28,phillip avenue,riverpark,bacchus marsh,2282,sa,19560206,8546803
r3864,vincent,tkachuk,333,dooland court,hobbit hole,tomakin,4350,tas,19750227,9224161
r3865,tynan,blacokw,15,annear place,niok,reholq,4034,nsw,19690520,8046280
r3866,pulfrd,cassandra,7,summerville crescent,,black rock,2315,vic,,6151307
r3867,james,farnham,3,wanganeenavenue,marjidin,port broughton,2107,sa,19011012,3915581
r3868,taliah,crouch,104,dumas street,mermaid plaza dental centre (cnr gold co,dorrigo,7250,nsw,19700716,4462202
r3869,ashlee,amson,57,kenned y srreet,brentwood vlge,bundamba,4067,tas,19071124,3004030
r3870,kiana,furness,5,wittenoom crescent,,macquarie fields,2446,vic,19220320,5957142
r3871,callum,whiye,19,morningsite,bock place,redbank plains,2137,vic,19470908,8508455
r3872,joshua,linnell,2,lambrigg street,craigie lea garden,balwyn north,3185,qld,19260812,7096343
r3873,bailee,shepherd,35,rose scott circuit,gillin park,coonawarra,4650,vic,19241019,6633998
r3874,jacob,white,11,hacke place,belgrade park,bayview heights,2229,vic,19590228,8872631
r3875,jessica,mac kinder,15,wright place,,lavender bay,4727,vic,19561122,1762120
r3876,meagan,watkins-lyall,78,clancy street,,broken hill,4169,sa,19860817,5297907
r3877,jordan,goled,6,sharwood crescent,sunforest therapy centre,belmont,2155,nsw,19941117,6842639
r3878,harriosn,white,1,kitchener street,greehnills,minchinbury,4109,wa,19260828,1069868
r3879,emmerson,lock,5,burnie sreet,,thursday island,3147,vic,19211129,3901477
r3880,emma,munyarryun,64,warner place,lot nq,dromana,5052,nsw,19580605,9443774
r3881,ethan,bartel,298,meyrick place,bingletree,tarragindi,3691,nsw,19901001,4525246
r3882,zierhlz,louis,6,manifold place,beltrasna angus stud,barrack ehights,5250,vci,19661015,7022760
r3883,joshua,villiers,273,goyder street,loughmore,adelaide,2484,vic,19730628,9653869
r3884,benjamin,white,1,kitchener street,greenhlls,minchihbury,4109,wa,19260828,1069868
r3885,clarke,wi,51,severne crescent,hazelwood garden,coodanup,5070,sa,19400516,4621214
r3886,william,panagaris,39,dryandra street,emmavale,teesdale,5554,vic,19240824,3853135
r3887,talia,oliveri,72,ankaa place,westleigh,mosman,3311,qld,19020831,8405432
r3888,jayme,paine,156,leita court,ripplevale,naremburn,3082,act,19000226,4364676
r3889,david,huddy,40,mina wylie crescent,,torquay,3211,qld,19840327,3069553
r3890,lachlan,butt,,follett street,eldwick,corowa,4065,nsw,19220712,1863874
r3891,toby,geraghty,49,la perouse street,,west lakes,2141,nsw,19450115,3871725
r3892,kelsy,charman,46,hobbs street,cornucopia,tomakin,4820,vic,19940729,1026581
r3893,izaac,pascoe,75,mugga way,camden,ryde,2602,nsw,19920603,7195214
r3894,jamie,kranz,8,,rmbh 884,port macquarie,5085,vic,19921217,4602627
r3895,jakob,clarke,47,leven street,lamington national,primbee,5062,vic,19610203,3239832
r3896,nathan,monaco,16,hollid place,villa 2,summer hill,4207,nsw,19251021,1784132
r3897,jack,ban,17,throssell street,killarney,pymble,2570,qld,19530428,6593255
r3898,lachlan,hersey,26,southern c ross drive,tezales,frankston,2056,sa,19620521,8117786
r3899,noah,weavell,20,bromell circuit,eveston park,new town,3934,tas,19980505,7187048
r3900,blake,bristow,12,archibald street,the willows,cleveland,1248,nsw,19540515,9773077
r3901,laura,ryna,3,trumble street,craigie-lea,orange,2289,,,4198979
r3902,benjamih,foottit,10,macrobertson street,bowan brae,nunawading,4814,vic,19350513,9447822
r3903,adriana,pinto,46,dryandra street,quandialla,brunswicu west,5417,qld,19450702,1729257
r3904,alexanrda,rohleder,2,kurrama close,albion grove,kilmore,4218,sa,19260609,4210279
r3905,fergus,eveston,17,gurr street,glenmore,mount eliza,3037,sa,19231011,2687740
r3906,mitchell,mccombes,153,maranoa street,warrigunya,mount gravatt,4113,nsw,19650101,3844704
r3907,lochlan,prinlge,10,albermarle place,ponderosa,woori yallock,5355,qld,19780720,7679335
r3908,patick,dargaville,18,cerutty crescent,,s tlucia,3364,nsw,19770925,5982994
r3909,yasmin,white,9,hallen close,kings apmts,charlestown,2756,nsw,19260409,3971103
r3910,hage,harriet,40,togo place,,,2300,nsw,19950203,1149839
r3911,woolger,isaac,9,ashburton circuit,kookaburra village,buniyp,5022,vic,19090613,6001508
r3912,anthony,coulson,2,clarkson street,cadogan,tin can bay,3094,vic,19380218,4284362
r3913,charlotte,reid,14,moorhouse street,ainslie house,karratha,2023,nsw,19910501,1804936
r3914,silas,butter,1,burkitt street,tubrubucca,canley vale,2031,nsw,19431110,7275629
r3915,edgecombe,reuben,6,ashburton circuit,northavenue,old guildford,4213,vic,19920512,8642119
r3916,caleb,kennaway,41,challinor crescent,currandina,minmi,7310,nsw,19690622,9192540
r3917,georgia,gamaly,109,barrington crescent,rmbh 884,deniliquin,5710,qld,19450326,9289465
r3918,lynae,morrison,119,praed place,sunnyspot farm,figtree,5125,nsw,19900803,8349507
r3919,,,18,disney vourt,ramano estate locn 1,labrador,2281,vic,19450301,2092869
r3920,callum,dabinet,12,darebin place,brinjarry,nyah west,4567,sa,19690221,4951921
r3921,michael,tylkowski,276,ashburton circuit,the market place,st peters,2570,nsw,19290421,9384379
r3922,lauren,paine,3,mcveyplace,yambira,helidon,2463,qld,19440502,4517134
r3923,ethan,pettingill,31,carruthers street,glenefer a rden,gosford esst,2031,nsw,19890131,4142808
r3924,oscar,rees,48,cannan crescent,brentwo od vlge,cooma,5512,wa,19700718,2420340
r3925,kaitlin,fitzpatrick,4,tenison-woodscircuit,navi llus,corrimal east,2909,vic,19790109,4932458
r3926,ella,carraill,9,costello circuit,old post office,darlington,2830,nsw,19110316,2401432
r3927,tristan,hunting,22,jerrabombefra avenue,,toronto,4847,qld,19430818,3644846
r3928,liam,sedgley,99,tinderry circuit,brentwood vlge,glen innes,6010,nsw,19270304,4782601
r3929,robbie,nelsen,32,ipima street,,sunshine,2355,vic,19360330,9706001
r3930,trey,ballantyne,425,wynter place,belmore river,labertouche,4124,vic,19960209,3163579
r3931,jessica,smallacombe,34,eve place,ellersxlee,nunawading,5540,vic,19060713,6942191
r3932,tiana,stbubd,417,barwellplace,lochlee,cromer heights,3869,nsw,19030715,1274999
r3933,timotht,broadby,1,mareng place,lewin lodge,,2770,qld,19670530,3863457
r3934,dixon,dominic,40,candlebark close,elmwo od,orange,4178,act,19420409,4798978
r3935,sebastian,waller,1,chinner crescent,,dapto,3016,wa,19290524,2315376
r3936,danny,campbell,95,totterdell street,moama,shellharbour,2209,vic,19951105,9554924
r3937,james,van wijk,4,macqueen place,noelurma,picnic bay,3147,vic,19091004,4476788
r3938,danbel,kluske,04,hawkesbury crescent,trito n units,oakhurst,3175,nsw,19820727,7413438
r3939,whiteway,ashleigh,,cottonx treet,tubbargbba,park orchards,3123,vic,19610704,5163016
r3940,patrick,fitzpatrick,4,tenison-woods circuit,navillus,corrimal east,2099,vic,19790109,4932458
r3941,coby,berry,27,heagney crescent,,cremorne,3078,vic,19260518,1390881
r3942,tayla,greecn,38,kambalda crescent,ambevrale,bonville,2905,vic,19310175,2230673
r3943,de la cruz,cambell,373,wirrawayc rescent,boxgrove,balaklava,2111,nsw,19870911,7676296
r3944,,white,61,eppalock street,brentwood vlge,taigum,2644,nws,19351102,1021508
r3945,erin,humphreys,11,endeavour street,lake macquarie vlge,umina beach,4873,nsw,19670519,5094045
r3946,isabella,bradshaw,34,shenton crescent,heritage est,barwon heads,2261,vic,19610622,6315479
r3947,olivia,blackwell,21,barton highway,rowetohrpe,artarmon,2292,qld,19641223,9582858
r3948,william,bracci,13,hann street,upper flat,camp hill,2154,nsw,19470617,7315857
r3949,mikayla,clarke,225,richardsoncircuit,windy gully,campbell town,3814,vic,19970326,3619696
r3950,william,lazaroff,,leah y close,millwood,forbes,7256,qld,19780204,8072193
r3951,toby,bovill,5,tyson street,colbes,findon,2640,nsw,19530821,4624277
r3952,blake,moody,,studley street,rosev ale,riverwood,4869,qld,,4137787
r3953,keelni,de wouytch,53,,kyeema,beaumaris,4506,wa,19100920,6785987
r3954,joel,ejlak,61,,brentwood vlge,taigum,2644,nsw,19351102,1021508
r3955,kirra,truslove,,epacris place,sunnyview,kirribilli,4500,wa,19070603,7140227
r3956,aidan,blackwell,24,eddy crescent,crosshills,whiteqpatch,2121,vic,19980911,5406026
r3957,joshua,,585,bardolph street,garden est,killaar,2500,wa,19880210,2571059
r3958,lucas,campbell,19,dyett circuit,kooyong,wangaratta,2594,vic,19520124,3068374
r3959,jaime,musolimo,324,elliottstreet,kildafra,bedfodrale,2081,qld,19631110,8789539
r3960,connor,crossingham,10,goossens place,allanvale,rostrevor,4109,vic,19101121,7142384
r3961,wiol,seng,36,jim pike avenue,wariaei,yenagrie,5504,qld,19510103,1604410
r3962,,rundle,5,beaumont close,tyrone hills,st ivzes,4020,vic,19640105,8384590
r3963,,morrison,,parnell place,,chishozm,2508,nsw,19620915,3101161
r3964,madison,,37,sanf ord place,white lodge,ringwood,5047,sa,19220609,7161189
r3965,jock,thorpe,37,cowdery place,the park,tighes hill,2452,vic,19050712,5798784
r3966,matthew,curry,12,eyre street,cameroo,blackmans bay,2533,wa,19570510,6255654
r3967,jackson,bowerman,14,maltby circuit,loravilla,bunbury,2260,wa,19940912,9147007
r3968,vincent,ruby,68,buny close,lumeah co ttage,elizabeth vale,3830,sa,19871128,3231273
r3969,emiily,noisier,251,ivo whitton circuit,kacadoo,blackburn north,3746,nsw,19470901,2457694
r3970,stephanie,westbrook,13,badimara street,,mount pleasant,2010,act,19520107,7788330
r3971,everett,xepheren,90,packer street,yonda iones,mill park,4375,sa,19750202,6641961
r3972,michaeka,deese,16,leaso nclose,craigie mea garden,charlestown,2537,nsw,19360507,6307936
r3973,spencer,green,24,yarra street,katalina forrest,taret,3829,act,19420313,8155837
r3974,thomas,weidenhofer,3,woronora street,war veterans hme,clayfield,4068,qld,19241110,7010655
r3975,cooper,dandie,54,coates ylace,,pakenhsm,6210,vic,19490201,7002450
r3976,tynan,abera,16,haines street,st john of god hospital,ballarat,2303,nsw,19370412,5824612
r3977,teaha,binns,26,castley circuit,warrambucac garden,rokeby,3816,nsw,19900612,1129369
r3978,erin,kyriacou,32,holmes crescent,ferncliff,horsly,2138,vic,19900510,5417288
r3979,samantcha,doblinger,7,bangalay crescent,the hammond village,deer park,4380,nsw,19131222,1907245
r3980,mikaela,parr,40,ijong sstreet,,brookadle,3043,nsw,19111231,6060340
r3981,ashlie,mason,3,sinclair street,young retirement village,flagstaff hill,3201,nsw,19540731,9955736
r3982,james,warneke,56,namadgi circuit,carrangarra,dalby,3000,nsw,19140410,5449129
r3983,mitchell,creten,185,birrabilla,beattie crscent,moranbah,2525,nsw,19360703,2328993
r3984,kobe,george,19,tenison-woods circuit,cliff house 2,franiston,3208,qld,19960914,8823656
r3985,thomas,miles,18,caley crescent,villa 2,sunshine,4703,sa,19620721,8287970
r3986,chloe,arneil,113,pullen street,blue hills,belmont,4883,nsw,19951224,4389592
r3987,magnus,mazzone,22,ingham place,,,2285,nt,19650426,0684075
r3988,cooper,coxno,8,downard street,homewod,laanecoorie,3182,sa,19070923,5430172
r3989,sarah,mccarthy,142,bunurung close,villa 1/4,hope valley,2214,nsw,19420905,8365314
r3990,beau,chandler,10,fox place,,burwood,4810,tas,19180422,4212098
r3991,mithcell,richmond,38,fidge stfeet,wentworbh house,blair athol,6148,nsw,19110605,6035967
r3992,alexandra,kiss,15,shellshear place,yambria,mclarne vale,2209,wa,19600804,4154968
r3993,samantha,limbert,4,coghlan street,mari-ma farm,clareville beach,5169,vic,19731222,1231067
r3994,sam,shrowder,21,aspinall street,crestwood,eden,4133,vic,19981214,9514150
r3995,caleb,white,29,couchman crescent,yarawee,rosebud,3796,nsw,19110318,3447449
r3996,harryk,peachey,45,george street,wirreanda vlge,huonbrook,3194,sa,19760829,7814989
r3997,george,hope,76,kitchener street,g i brahman stud,nanneella,6530,vic,19760629,9882299
r3998,cameron,cordingley,12,waite street,summ erh ill,colc,5238,nsw,19700430,5765191
r3999,melknda,sandman,468,nona place,st francis village,east hills,4065,tas,19540128,9843714
r4000,domenique,paterson,15,lubuma place,merewether public school,greensborough,3138,qld,19161017,4975843
r4001,jesse,rowan-kelly,453,wentworth avenue,,terrey hills,3134,tas,19620917,6056474
r4002,joshua,barritt,1009,westgarth street,,noble park,4208,nsw,19400216,3882503
r4003,jasmine,alderson,287,casuarina street,,wonthella,3610,nsw,19680723,7864178
r4004,carly,benger,1,gellibrand street,,carnegie,4011,nsw,19710126,5651019
r4005,madison,stubbis,36,kingsmil lstreet,lambar,cantrbury,2260,wa,19340903,9667086
r4006,amelia,strck,29,winser crescent,pangani,coffs harbour,2250,,19640131,7848066
r4007,jack,mcgurk,33,marrawah street,,condelljpark,3462,nsw,19940814,7084883
r4008,sophe,cureton,164,burraminga,drevermann zstreet,toronto,3149,qld,19920126,9218356
r4009,ben,shepherd,42,ironbark crescent,vinder lodge,bicton,5133,qld,19960926,2698707
r4010,flynn,weller,23,allunfa,woollum street,surreyxhills,2870,qld,19700106,9438862
r4011,nemesia,clarke,2,derrington crescent,hd curramulka,beechboro,2262,nsw,19870509,9760949
r4012,damien,salt,15,haystack crescent,springdale,joondalup,2029,qld,19120623,6804524
r4013,,leslie,5,edmondson street,baringa cottage,gorokan,3023,nsw,19460413,4197267
r4014,crouch,ella,3,wybalenaxgrove,tieve tsra,urangan,3072,wa,19271130,3031169
r4015,lachlan,bishop,24,bateman street,,nowra,4575,wa,19830928,9795093
r4016,tynan,abera,16,haines street,st john of go d hospital,ballarat,2033,nsw,19370412,5821612
r4017,emiily,beams,1,tarrabool street,fronda,andergrove,2075,qld,19011124,6512231
r4018,michaela,deese,16,craigie lae garden,leasonclose,charlestown,2537,nsw,19360507,6307936
r4019,john,humphreys,3,gangele street,eastwood cottage,woy woy,4700,vic,19890520,6017011
r4020,spencer,royans,24,yarra street,katalina forrest,taree,3820,act,19420313,8155837
r4021,chloe,arniel,113,pullen street,blue h ills,belmont,4838,nsw,,4389592
r4022,braiden,goldsworthy,12,frencham place,willat rny,tumbarumba,2161,nsw,19501119,7570745
r4023,mcgirr,tabitha,19,longerenong street,,barmera,4218,act,19221120,6798307
r4024,eliza,luchko,7,kallara close,,woolgoolga,4213,nsw,19410915,9271844
r4025,nicholas,george,22,dooland court,sh b11,marshall,3074,vic,,6266757
r4026,madeleine,pengryffyn,43,tuross close,colooli village,,5107,nsw,19290406,4242245
r4027,caleb,lund,,dookie street,yarrabei,harristown,3218,nsw,19340220,4922004
r4028,wilson,pinto,11,boustead circuit,jewells medical centre,granville,3161,qld,19971229,8930019
r4029,bradley,korbut,25,werriwacrescent,the old panrsonage,calisga,4205,wa,,7572011
r4030,brooke,nguyen,98,,choeb,yarraville,2107,wa,19960816,9574103
r4031,sophie,dietrich,4,gatton street,seaforth vlge,deer park,3073,qld,19120317,3447444
r4032,angus,ryan,53,herron crescent,sherwood,hawthorn,3106,nsw,19950626,1575088
r4033,patrick,dargaville,18,cerutty crescent,rosedale,st lucia,3364,nsw,19770925,5982994
r4034,blake,moody,,studley street,rose vale,riverwood,4869,qld,,4137787
r4035,xepheren,everett,90,packerstreet,yonda p ines,bulimba,4370,sa,19750202,6641961
r4036,katelyn,colegate,5,fiveash street,retirement village,londonderry,2195,nsw,19280828,4406021
r4037,david,goldswprthy,8,palmer street,,caulfield north,2200,vic,19650226,3383985
r4038,rebekah,modystach,34,taussw place,pyramid cara park,iluka,2216,nsw,19341113,8796023
r4039,elgza,mason,57,kennedy nstreet,brentwood vlge,bundaba,4067,tas,19071124,3004030
r4040,chloe,clarke,137,gurnai place,applewoods,edensor park,2518,vic,19350226,6067356
r4041,connor,nguyen,19,lance hill avenue,kittani,sale,2261,nsw,19860623,1825598
r4042,sophoe,parcoe,2,blackman crescent,lamington npational,pacific paradise,3284,sa,19941127,9967942
r4043,joshua,morrison,22,santalum street,sec 202,kyabram,5044,sa,19901109,7276151
r4044,dale,ottens,44,bellchambers crescent,antigua,wingham,5290,sa,19421010,8176920
r4045,jordean,rya,2,tahmyoor,carnegie cgrescent,millbrook,6040,vic,19900903,2479030
r4046,charlee,hugelbmann,8,martley circuit,eddington,mosman,4802,sa,19490921,6939061
r4047,thomas,evison,18,power street,,haigslea,2880,wa,19970523,2857660
r4048,holly,coffey,85,endeavour street,dooducinn,brisbane,4860,vic,19200331,6863112
r4049,ella,crou ch,3,tieve tara,wybalena grove,urangan,3027,wa,19391003,3031169
r4050,archie,campbell,1,wagstaff place,belmore river,carlingford,4560,vic,19730903,4897470
r4051,willow,froscio,378,yanda street,st johnof god hospital,keilor,5022,vic,19091226,6630637
